country,horizon,mse,rmse,MAE,mape,mdape,smape,coverage
Samoa,1077 days 01:33:54.782608688,46.933427137651094,6.579507934760571,5.15144894651574,4.555937318075239,2.1132679106144465,1.0391244621687175,0.5817805383022774
San Marino,1077 days 01:33:54.782608688,39.95146829940924,6.152248533870839,4.692924106364944,3.1849830688781937,1.1828989895546294,1.302534462246527,0.5320910973084886
Saudi Arabia,1077 days 01:33:54.782608688,300.2535646128902,15.805599857850998,10.340766640131516,6.876358505114846,2.296959140234265,1.1703368265747442,0.7805383022774327
Senegal,1077 days 01:33:54.782608688,13.338378776592466,3.428165269698755,2.5917239076289236,2.472983001425976,0.5535846452005027,0.8130639523532113,0.7846790890269151
Serbia,1077 days 01:33:54.782608688,25.512756431414697,4.643876656365172,3.8028862059640796,1.386371623730739,0.7814644266287302,1.1441270049898726,0.6107660455486542
Seychelles,1077 days 01:33:54.782608688,44.778544690263615,6.5764035317335106,5.216298862569849,2.1349713679066014,0.9061535989013175,0.9021685910287273,0.556935817805383
Sierra Leone,1077 days 01:33:54.782608688,149.22717933323162,11.693805032404313,8.81405020829817,2.26152651523522,1.5008677683025908,1.3273426133994592,0.5134575569358178
Singapore,1077 days 01:33:54.782608688,29.48383272337817,5.19871825688235,4.1485919923134835,2.1911333023729993,0.5504993907583572,0.7612809630542522,0.6459627329192547
Slovak Republic,1077 days 01:33:54.782608688,14.20355215641057,3.6727746281726037,2.8925152487770447,11.842281132174486,0.5618636713063957,0.8016838704780931,0.43064182194616973
Slovenia,1077 days 01:33:54.782608688,11.348073940246104,3.200399395049723,2.3314384243542,0.8103613427364807,0.4055112017049223,0.7060102318406106,0.4244306418219462
Solomon Islands,1077 days 01:33:54.782608688,52.927992611015824,6.895169248958665,5.2363416061353405,3.3727651812105837,0.9848902986189922,1.0856813423600535,0.6542443064182194
Somalia,1077 days 01:33:54.782608688,3.6954381272555517,1.8479188873388346,1.6130770427956098,1.1588941734086737,0.4300761889400891,0.49906369373128895,0.5010351966873706
South Africa,1077 days 01:33:54.782608688,27.80296595199291,4.861219612264524,3.663659629283301,,1.2033941746048142,1.25943444842095,0.577639751552795
South America,1077 days 01:33:54.782608688,25.61366455452904,4.863625868898104,3.827437297546695,3.8975940240113034,1.5837353873374607,1.1206674069512788,0.5590062111801242
South Asia,1077 days 01:33:54.782608688,7.227509004703155,2.3680449986013863,1.8006484336276392,0.3477234743123296,0.2396979464973789,0.30225494876959386,0.6273291925465838
Southeast Asia,1077 days 01:33:54.782608688,18.94139918278705,3.8504790951569925,2.698545575780695,0.47903528869950424,0.27649172401806715,0.5140686547930757,0.7246376811594203
Spain,1077 days 01:33:54.782608688,15.43989274280052,3.6997909106014846,2.7246274300734066,1.7567499030885192,0.5202130886711418,0.792349977925951,0.5320910973084886
Sri Lanka,1077 days 01:33:54.782608688,20.603838559611905,4.371661916101163,3.5267663680988006,1.7644017858475085,0.5788973266877311,0.7740586618664703,0.5755693581780539
Sub-Saharan Africa,1077 days 01:33:54.782608688,6.98879447212625,2.5955387992250767,2.196827541126297,,0.5521464694462708,0.71196849769419,0.4968944099378882
Sub-Saharan Africa (Region) ,1077 days 01:33:54.782608688,8.06799107511051,2.7871980343870906,2.347188972134677,1.3686760875385289,0.5371946810802438,0.6452738346456023,0.5548654244306418
Sudan,1077 days 01:33:54.782608688,53.862210726056944,7.07977421529009,5.110969437761932,1.6070992075815742,0.7624874563239785,0.965701419054741,0.7060041407867494
Suriname,1077 days 01:33:54.782608688,58.23001861539774,7.0458589024487805,5.496302498614411,3.4823854487925394,1.193984780979628,1.101566365250545,0.6853002070393375
Sweden,1077 days 01:33:54.782608688,9.500066801160825,2.9992784539299002,2.4455699183883115,1.1457260555994102,0.7890362966167196,1.0506737492168017,0.4658385093167701
Switzerland,1077 days 01:33:54.782608688,8.545001211196553,2.812609883798788,2.0852866862315573,3.37820635875459,0.7082364053121404,0.9929693203499566,0.6376811594202898
Syria,1077 days 01:33:54.782608688,60.80756499577528,7.524760475012158,5.793770457212583,2.814516181972389,0.849908022581839,1.0669507564477567,0.6977225672877846
São Tomé and Príncipe,1077 days 01:33:54.782608688,15.228960697213722,3.7873432427523253,2.9936646580146062,1.2700963309823479,0.8535266387575284,0.7389629473995634,0.8178053830227744
Taiwan Province of China,1077 days 01:33:54.782608688,7.972676634565591,2.7629852433914874,2.2555756539497245,0.6711616877609509,0.3490493794358616,0.47565314313483703,0.6728778467908902
Tajikistan,1077 days 01:33:54.782608688,95.04535087162449,9.55809014113804,5.866351840810171,1.1014436020043779,0.3249513022339565,0.6600619925477136,0.6521739130434783
Tanzania,1077 days 01:33:54.782608688,8.110638932991314,2.7674149893987656,2.101209814455039,0.9162548877742349,0.27823852783293584,0.4318821951836594,0.6190476190476191
Thailand,1077 days 01:33:54.782608688,32.00593260791816,5.215914726587935,3.930353937786813,0.9573067319772548,0.4637622009503128,0.6698082986689213,0.5859213250517599
The Bahamas,1077 days 01:33:54.782608688,41.21691395139883,5.912024128359999,4.242536299089599,1.249839198116471,1.0112749947623454,1.2838345641441296,0.5838509316770186
The Gambia,1077 days 01:33:54.782608688,140.06376845858725,9.767375653617872,5.723379574196942,2.085659213595016,0.6233972978468622,0.9136143156328602,0.9006211180124223
Timor-Leste,1077 days 01:33:54.782608688,56.563031568018,7.241383388559885,5.624059547048163,1.3459242747773423,0.9137292012933457,1.1736348418727962,0.6832298136645962
Togo,1077 days 01:33:54.782608688,64.87996997648352,7.6457951868678355,5.497551862516489,1.8684281338914452,0.8432512778640167,1.005437585142296,0.7142857142857143
Tonga,1077 days 01:33:54.782608688,115.63447368198203,10.182674691599114,7.94872447268816,9.488061698629572,4.967352839261581,1.7003832396370264,0.7577639751552795
Trinidad and Tobago,1077 days 01:33:54.782608688,133.17055852666329,11.161206000658497,9.042513644361547,5.989854663482422,1.9120504412715023,1.2985782958414216,0.47204968944099374
Tunisia,1077 days 01:33:54.782608688,12.668554598150198,3.2740630060805227,2.4079177643089484,1.928168709678038,0.4644372215521738,0.6630294977239839,0.7536231884057971
Turkmenistan,1077 days 01:33:54.782608688,177.15963101412635,13.077846146111225,9.208783580643997,2.8126480096728805,0.8667290934329857,0.884913769302333,0.43892339544513453
Tuvalu,1077 days 01:33:54.782608688,22.974464046378788,4.681101496819974,3.9858895750856305,1.5802166217459679,1.020994358590355,1.3708002177263132,0.42650103519668736
Uganda,1077 days 01:33:54.782608688,29.323143556543783,5.267378587592859,3.7995130755574853,2.258845020275425,0.3609002672404149,0.6043349575091188,0.7142857142857143
Ukraine,1077 days 01:33:54.782608688,115.2715962219008,10.393485373582019,7.349351226953019,,0.9249945208510857,1.014714947931881,0.5072463768115942
United Arab Emirates,1077 days 01:33:54.782608688,93.81549386845211,9.361219092727689,6.982369554768424,,1.5301738863096035,0.9773065317802868,0.7660455486542442
United Kingdom,1077 days 01:33:54.782608688,18.298536451731074,4.101858273400306,2.8400336986313186,,0.511770804859513,0.7063980994759191,0.6666666666666666
United States,1077 days 01:33:54.782608688,8.928524665268062,2.8943303546319252,2.1044765601800037,2.809464188913734,0.46007097455710544,0.5834949547596505,0.6728778467908902
Uruguay,1077 days 01:33:54.782608688,77.2861116942297,8.153341769766952,5.806498643200394,4.826882413710395,1.4176422862684597,1.1429643282186177,0.6811594202898551
Uzbekistan,1077 days 01:33:54.782608688,50.031674469792584,6.897868839382208,5.001072203560747,1.56744011985901,0.6777016786868326,0.843614884795192,0.5942028985507246
Vanuatu,1077 days 01:33:54.782608688,21.58774320919537,4.51775431599,3.379709245371103,1.7424990619790275,0.8113661896868032,1.0200133983878596,0.6749482401656315
Venezuela,1077 days 01:33:54.782608688,164.48082277902085,12.502264116749139,9.913561244531845,3.6192029260012477,1.3560364790269273,1.4441392522340613,0.5010351966873706
Vietnam,1077 days 01:33:54.782608688,22.357963055760532,4.441476646119679,3.025501188257652,0.6543427689580882,0.30068137233643777,0.36263765605207354,0.732919254658385
West Bank and Gaza,1077 days 01:33:54.782608688,140.87827067995838,11.570310200737492,8.728685846489885,3.2302592770837313,1.0013043721973716,1.1760589099722205,0.6542443064182194
Western Europe,1077 days 01:33:54.782608688,6.159548257478649,2.308292498810662,1.6382741645518806,1.7484281350294195,0.5558004475107859,0.6657124441008879,0.5507246376811594
Western Hemisphere (Region),1077 days 01:33:54.782608688,6.822719348390357,2.566627778064271,1.8633237037422257,0.8300138499537858,0.4563905535224127,0.6253578727325351,0.6066252587991718
World,1077 days 01:33:54.782608688,4.521861780498154,2.010128769827651,1.5667555591311846,1.6768729491399967,0.317256461577693,0.42314042485529996,0.525879917184265
Yemen,1077 days 01:33:54.782608688,80.37112112420604,8.160469130125268,5.654125175894227,2.7333418119985695,0.7400625477713391,0.9954176198051116,0.6915113871635611
Zambia,1077 days 01:33:54.782608688,46.85376668185354,6.511271555985675,5.440496715939607,2.6511614142064293,1.1094587501863975,1.210925870194253,0.5817805383022774
Zimbabwe,1077 days 01:33:54.782608688,131.73411730048954,11.246157641614696,8.7798441569979,2.368440236080624,1.3112629999372776,1.3905148388140607,0.6314699792960662
